Item_id,Location1,Location2,room_size,area,current_floor,total_from,building_type,repair_status,bill_of_sale,price (AZN)
5027897,yasamal,Yasamal r.,3,80,5,5,old,Yes,Yes,210000
5027899,yasamal,20 Yanvar m.,2,58,8,20,new,Yes,Yes,174000
4954752,yasamal,Elmlər Akademiyası m.,2,52,1,5,old,No,Yes,133000
4977803,yasamal,Nizami m.,2,50,5,5,old,Yes,Yes,135000
5027852,yasamal,Elmlər Akademiyası m.,3,129.7,8,16,new,Yes,No,290000
5027860,yasamal,İnşaatçılar m.,2,90,5,11,new,Yes,Yes,195000
4998132,yasamal,İnşaatçılar m.,2,55,1,5,old,No,Yes,128000
4761102,yasamal,20 Yanvar m.,4,155,11,20,new,Yes,Yes,365000
4655666,yasamal,İnşaatçılar m.,3,115,13,20,new,No,Yes,184000
5002192,yasamal,Yeni Yasamal q.,2,65,4,11,new,Yes,Yes,150000
4335061,yasamal,Nizami m.,5,200,5,15,new,Yes,Yes,355000
4902233,yasamal,İnşaatçılar m.,3,136,7,16,new,No,Yes,320000
5027816,yasamal,Nizami m.,10,620,16,17,new,No,Yes,1600000
5000482,yasamal,Yeni Yasamal q.,2,91.7,10,19,new,Yes,Yes,185000
4883370,yasamal,Elmlər Akademiyası m.,3,100,7,16,new,Yes,Yes,279000
4993696,yasamal,İnşaatçılar m.,2,75,11,19,new,Yes,Yes,175000
4684448,yasamal,Elmlər Akademiyası m.,4,170,4,16,new,Yes,Yes,570000
4797220,yasamal,İnşaatçılar m.,3,125,16,18,new,Yes,No,305000
5027789,yasamal,İnşaatçılar m.,2,82,1,9,old,Yes,No,160000
5027788,yasamal,Yasamal r.,4,206,9,19,new,No,Yes,550000
4954090,yasamal,Elmlər Akademiyası m.,3,134,4,16,new,Yes,Yes,420000
4988430,yasamal,İnşaatçılar m.,2,63,10,12,new,Yes,Yes,157000
4877795,yasamal,İnşaatçılar m.,3,160,14,17,new,Yes,Yes,250000
4953959,yasamal,İnşaatçılar m.,2,85,11,17,new,Yes,Yes,172000
5027756,yasamal,Elmlər Akademiyası m.,3,87,7,10,new,Yes,Yes,236000
5027757,yasamal,İnşaatçılar m.,3,90,17,17,new,Yes,Yes,198000
5027750,yasamal,Yeni Yasamal q.,3,126,3,17,new,Yes,Yes,210000
5027738,yasamal,Elmlər Akademiyası m.,4,181,9,17,new,No,Yes,470000
5023378,yasamal,8 Noyabr m.,2,65,16,27,new,Yes,Yes,227900
5027719,yasamal,İnşaatçılar m.,3,90,6,9,new,Yes,Yes,248000
4913651,yasamal,8 Noyabr m.,3,150,14,14,new,Yes,Yes,300000
5027713,yasamal,Elmlər Akademiyası m.,5,196,4,5,old,Yes,Yes,400000
4125756,yasamal,Elmlər Akademiyası m.,4,155,4,17,new,Yes,Yes,400000
5027677,yasamal,İnşaatçılar m.,2,45,1,5,old,Yes,Yes,123000
5027672,yasamal,Elmlər Akademiyası m.,2,70,8,9,old,No,Yes,182000
5011532,yasamal,Elmlər Akademiyası m.,1,55,4,16,new,Yes,Yes,165000
4875636,yasamal,Elmlər Akademiyası m.,3,90,2,9,old,Yes,Yes,264000
5027666,yasamal,İnşaatçılar m.,2,84,13,16,new,Yes,Yes,240000
4954774,yasamal,İnşaatçılar m.,2,95,9,17,new,Yes,Yes,182800
4865706,yasamal,Elmlər Akademiyası m.,3,100,15,27,new,Yes,Yes,348000
4889665,yasamal,20 Yanvar m.,2,91,15,18,new,Yes,Yes,210000
4816281,yasamal,20 Yanvar m.,3,93,10,19,new,Yes,Yes,225000
4872375,yasamal,20 Yanvar m.,4,150,14,15,new,Yes,Yes,310000
4595046,yasamal,Elmlər Akademiyası m.,2,70,11,12,new,Yes,No,190000
4910845,yasamal,Yeni Yasamal q.,2,72,8,16,new,Yes,Yes,135000
5027609,yasamal,İnşaatçılar m.,2,55,13,21,new,Yes,Yes,137000
4954641,yasamal,İnşaatçılar m.,2,93,9,18,new,Yes,Yes,183000
5027572,yasamal,8 Noyabr m.,3,110,17,17,new,Yes,Yes,265000
5027562,yasamal,20 Yanvar m.,3,56,2,20,new,No,Yes,143000
4668047,yasamal,Elmlər Akademiyası m.,2,86,3,17,new,No,Yes,283000
5027545,yasamal,Yeni Yasamal q.,2,53,13,20,new,Yes,Yes,139000
5027541,yasamal,20 Yanvar m.,3,96,2,16,new,Yes,Yes,265000
3452792,yasamal,20 Yanvar m.,3,125,3,22,new,Yes,No,230000
4861720,yasamal,Yasamal r.,3,165,7,21,new,Yes,No,219000
5027522,yasamal,Nizami m.,3,85,5,9,old,Yes,Yes,215000
4952245,yasamal,İnşaatçılar m.,4,110,3,9,old,Yes,Yes,218000
5027501,yasamal,Elmlər Akademiyası m.,2,82,8,14,new,Yes,Yes,240000
5027498,yasamal,İnşaatçılar m.,3,117,14,20,new,Yes,Yes,197000
5007355,yasamal,Elmlər Akademiyası m.,3,170,12,16,new,Yes,Yes,415000
4030947,yasamal,Elmlər Akademiyası m.,2,93,10,17,new,Yes,Yes,350000
5010437,yasamal,20 Yanvar m.,3,110,3,20,new,Yes,Yes,285000
5027472,yasamal,Yasamal r.,2,80,13,20,new,Yes,Yes,195000
5027470,yasamal,8 Noyabr m.,3,60,5,5,old,Yes,Yes,165000
5027469,yasamal,Elmlər Akademiyası m.,2,65,2,5,old,Yes,Yes,220000
5017404,yasamal,Yeni Yasamal q.,2,58,7,15,new,Yes,No,120000
4953355,yasamal,İnşaatçılar m.,4,160,16,17,new,Yes,Yes,298000
5027459,yasamal,İnşaatçılar m.,2,50,4,5,old,Yes,Yes,135000
5027451,yasamal,20 Yanvar m.,3,80,5,17,new,Yes,Yes,235000
4665402,yasamal,Yeni Yasamal q.,4,110,7,9,old,Yes,Yes,165000
4693605,yasamal,İnşaatçılar m.,2,82,9,12,new,Yes,Yes,178000
4989208,yasamal,20 Yanvar m.,4,225,16,17,new,Yes,Yes,328000
5027382.html,yasamal,Elmlər Akademiyası m.,2,85,6,10,old,Yes,Yes,220000
5027380,yasamal,Elmlər Akademiyası m.,3,90,4,16,new,Yes,Yes,335000
5008469,yasamal,Yasamal r.,2,65,3,9,new,Yes,Yes,140000
5027338,yasamal,Elmlər Akademiyası m.,5,258,4,17,new,Yes,No,780000
5027310,yasamal,Elmlər Akademiyası m.,3,62,5,5,old,Yes,Yes,155000
5021855,yasamal,8 Noyabr m.,3,95,16,20,new,Yes,Yes,300000
4797689,yasamal,İnşaatçılar m.,4,153,17,21,new,Yes,No,385000
5027284,yasamal,Yasamal r.,3,90,6,9,old,Yes,Yes,200000
5027268,yasamal,Nizami m.,2,79,8,15,new,No,Yes,250000
5027221,yasamal,8 Noyabr m.,3,148,11,27,new,Yes,Yes,399000
4502991,yasamal,Elmlər Akademiyası m.,4,214,8,16,new,No,Yes,500000
5027201,yasamal,Yasamal r.,2,65,27,27,new,Yes,Yes,265000
5027199,yasamal,20 Yanvar m.,3,55.4,2,20,new,No,No,143000
4858830,yasamal,8 Noyabr m.,2,105,27,27,new,Yes,Yes,309000
4858771,yasamal,8 Noyabr m.,3,148,15,27,new,Yes,Yes,399000
4858802,yasamal,8 Noyabr m.,3,107,4,27,new,Yes,Yes,356000
5007371,yasamal,Elmlər Akademiyası m.,3,110,12,17,new,Yes,Yes,395000
5027103,yasamal,Elmlər Akademiyası m.,3,58,1,5,old,Yes,Yes,210000
4217662,yasamal,Elmlər Akademiyası m.,2,60,2,9,new,Yes,Yes,137000
5027063,yasamal,İnşaatçılar m.,2,55,9,9,old,Yes,Yes,168000
5025871,yasamal,Nizami m.,1,32,3,3,old,Yes,Yes,105000
4925514,yasamal,Elmlər Akademiyası m.,3,88,11,18,new,Yes,Yes,204000
5001725,yasamal,İnşaatçılar m.,2,83,17,20,new,Yes,Yes,175000
4883283,yasamal,Elmlər Akademiyası m.,2,80,11,17,new,Yes,Yes,285000
5026959,yasamal,İnşaatçılar m.,3,114,13,17,new,Yes,Yes,235000
5014758,yasamal,Elmlər Akademiyası m.,4,110,5,5,old,Yes,Yes,269000
5001870,yasamal,Elmlər Akademiyası m.,4,185,14,18,new,Yes,Yes,550000
5026935,yasamal,Yasamal r.,5,350,1,2,old,Yes,Yes,1400000
5026926,yasamal,İnşaatçılar m.,3,75,17,17,new,Yes,Yes,170000
4869664,yasamal,8 Noyabr m.,3,148,13,27,new,Yes,Yes,399000
4869737,yasamal,8 Noyabr m.,2,105,27,27,new,Yes,Yes,309000
4705944,yasamal,İnşaatçılar m.,3,123,12,19,new,Yes,Yes,297000
5026924,yasamal,İnşaatçılar m.,3,115,16,17,new,Yes,Yes,265000
5026768,yasamal,İnşaatçılar m.,2,88,13,16,new,Yes,Yes,240000
4925412,yasamal,Yasamal q.,3,85,9,9,new,Yes,Yes,205000
5026899,yasamal,İnşaatçılar m.,4,160,3,16,new,Yes,Yes,350000
5026877,yasamal,Nizami m.,4,220,12,19,new,No,Yes,484000
4989688,yasamal,İnşaatçılar m.,2,45,1,5,old,Yes,Yes,125000
4813505,yasamal,Elmlər Akademiyası m.,2,70,11,17,new,No,Yes,220000
4538094,yasamal,Nizami m.,4,195,7,19,new,Yes,Yes,390000
4682494,yasamal,Nizami m.,3,167,4,19,new,Yes,Yes,345000
4985789,yasamal,20 Yanvar m.,2,80,6,11,new,Yes,No,210000
4995228,yasamal,20 Yanvar m.,2,57,11,20,new,Yes,Yes,157000
5026835,yasamal,20 Yanvar m.,4,127,8,16,new,Yes,Yes,310000
5026837,yasamal,20 Yanvar m.,2,40,3,5,old,Yes,Yes,105000
5026818,yasamal,Yeni Yasamal q.,2,95,9,21,new,Yes,Yes,185000
5026806,yasamal,Elmlər Akademiyası m.,2,81,2,20,new,Yes,No,235000
5026786,yasamal,8 Noyabr m.,3,148,10,27,new,Yes,Yes,486000
5026755,yasamal,Yasamal r.,3,140,17,19,new,Yes,Yes,430000
4952057,yasamal,İnşaatçılar m.,3,120,15,19,new,Yes,No,240000
5026733,yasamal,20 Yanvar m.,3,56,2,20,new,Yes,Yes,143000
5026725,yasamal,Avtovağzal m.,2,103,12,22,new,Yes,Yes,184000
4030802,yasamal,Elmlər Akademiyası m.,4,185,8,16,new,Yes,Yes,485000
4544398,yasamal,Yasamal r.,3,86,15,19,new,Yes,Yes,300000
4870021,yasamal,Yasamal q.,3,100,8,18,new,Yes,Yes,295000
4634321,yasamal,Yeni Yasamal q.,2,91,11,21,new,Yes,Yes,170000
4869731,yasamal,Elmlər Akademiyası m.,5,202,7,14,new,Yes,Yes,499000
5000651,yasamal,20 Yanvar m.,2,59.5,10,19,new,Yes,Yes,157000
5026690,yasamal,8 Noyabr m.,4,177,13,27,new,Yes,Yes,474000
5026680,yasamal,20 Yanvar m.,3,100,7,11,new,Yes,Yes,228000
4624354,yasamal,İnşaatçılar m.,2,65,14,19,new,Yes,Yes,181000
4453968,yasamal,İnşaatçılar m.,3,74,17,20,new,Yes,Yes,165000
4856765,yasamal,İnşaatçılar m.,3,110,9,20,new,Yes,Yes,235000
5026640,yasamal,Elmlər Akademiyası m.,2,60,9,9,old,Yes,Yes,175000
5026629,yasamal,Elmlər Akademiyası m.,4,199,8,17,new,No,Yes,597000
5026628,yasamal,İnşaatçılar m.,2,90,5,11,new,Yes,Yes,195000
4803457,yasamal,İnşaatçılar m.,2,90,12,19,new,Yes,No,234000
5026591,yasamal,İnşaatçılar m.,3,100,10,14,new,Yes,Yes,330000
5012578,yasamal,Yeni Yasamal q.,2,67,5,12,new,Yes,Yes,154000
5024385,yasamal,İnşaatçılar m.,4,110,9,9,old,Yes,Yes,165000
5026578,yasamal,Yasamal r.,3,85,2,5,old,Yes,Yes,181000
5026563,yasamal,İnşaatçılar m.,3,120,16,17,new,Yes,Yes,265000
5026567,yasamal,İnşaatçılar m.,2,90,16,17,new,Yes,Yes,187000
4948427,yasamal,Elmlər Akademiyası m.,1,40,3,5,new,Yes,Yes,115000
5026546,yasamal,İnşaatçılar m.,2,80,11,18,new,Yes,Yes,180000
5026533,yasamal,İnşaatçılar m.,2,51,17,17,new,Yes,Yes,105000
5026530,yasamal,Elmlər Akademiyası m.,3,134.9,13,16,new,No,No,250914
5026529,yasamal,İnşaatçılar m.,2,67,6,9,new,Yes,Yes,155000
5026512,yasamal,İçəri Şəhər m.,4,192,8,16,new,Yes,Yes,500000
4952147,yasamal,İnşaatçılar m.,2,55,4,5,old,Yes,Yes,134900
5026509,yasamal,İnşaatçılar m.,3,125,6,20,new,Yes,Yes,280000
5026497,yasamal,20 Yanvar m.,2,74,8,18,new,Yes,Yes,180000
5009935.html,yasamal,20 Yanvar m.,2,72,7,20,new,Yes,Yes,178000
4963745,yasamal,Elmlər Akademiyası m.,3,157,10,16,new,Yes,Yes,380000
5026448,yasamal,Yasamal q.,1,63,6,21,new,Yes,Yes,245000
4503479,yasamal,Elmlər Akademiyası m.,2,70,7,16,new,Yes,No,190000
4403372,yasamal,Elmlər Akademiyası m.,3,150,4,17,new,Yes,Yes,359500
5026411,yasamal,20 Yanvar m.,2,75,7,20,new,Yes,Yes,177000
5026410,yasamal,İnşaatçılar m.,2,53.5,13,20,new,Yes,Yes,142000
5026403,yasamal,8 Noyabr m.,2,106.5,20,25,new,Yes,Yes,335000
4913894,yasamal,Yasamal r.,3,125,10,17,new,Yes,Yes,400000
4911787,yasamal,Yasamal r.,1,55,4,16,new,Yes,Yes,165000
5026392,yasamal,20 Yanvar m.,2,56,2,18,new,No,Yes,142000
4765190,yasamal,Elmlər Akademiyası m.,2,87,12,17,new,Yes,Yes,345000
5026389,yasamal,Elmlər Akademiyası m.,3,100,13,14,new,Yes,Yes,410000
4666339,yasamal,Yeni Yasamal q.,2,105,6,12,new,No,No,132000
5026381,yasamal,8 Noyabr m.,3,144,5,25,new,Yes,Yes,445000
5026376,yasamal,Elmlər Akademiyası m.,2,85,11,17,new,Yes,Yes,285000
4955693,yasamal,Nizami m.,4,183.3,4,10,new,Yes,Yes,430000
5026358,yasamal,Nizami m.,3,65,5,5,old,Yes,Yes,249000
4951565,yasamal,Yasamal q.,2,56,11,16,new,Yes,No,142000
4898287,yasamal,Elmlər Akademiyası m.,3,100,2,9,old,Yes,Yes,250000
5026322,yasamal,Elmlər Akademiyası m.,2,35,5,5,old,Yes,Yes,109000
4901217,yasamal,Elmlər Akademiyası m.,4,180,13,23,new,Yes,Yes,350000
5026309,yasamal,Yasamal r.,3,118,3,17,new,Yes,Yes,255000
5016996,yasamal,İnşaatçılar m.,2,65,3,16,new,No,No,115000
5013727,yasamal,Yasamal r.,3,110,9,10,old,Yes,Yes,290000
4998097,yasamal,İnşaatçılar m.,3,90,6,9,old,Yes,Yes,248000
4999675,yasamal,20 Yanvar m.,3,80,16,20,new,Yes,Yes,203000
4999609,yasamal,20 Yanvar m.,2,50,13,20,new,Yes,Yes,150000
5026254,yasamal,İnşaatçılar m.,3,120,16,17,new,Yes,Yes,265000
5026252,yasamal,8 Noyabr m.,3,147,11,27,new,Yes,Yes,399000
4935602.html,yasamal,Yasamal q.,3,78,3,9,new,Yes,Yes,215000
4980038.html,yasamal,İnşaatçılar m.,2,72,12,20,new,Yes,Yes,172000
5026241.html,yasamal,20 Yanvar m.,3,118,13,16,new,No,No,255000
4997309.html,yasamal,İnşaatçılar m.,3,107,11,12,new,Yes,Yes,197000
4952029,yasamal,Yasamal q.,2,65,2,12,new,Yes,Yes,154000
4967248,yasamal,İnşaatçılar m.,3,71,17,17,new,Yes,Yes,188000
4937926,yasamal,Yasamal r.,2,65,9,9,new,Yes,Yes,141000
4937975,yasamal,Yasamal r.,2,68,12,12,new,Yes,Yes,142000
5026207,yasamal,Nizami m.,3,136,5,18,new,Yes,Yes,480000
5026200,yasamal,İnşaatçılar m.,2,62,5,12,new,Yes,Yes,130000
4975810,yasamal,İnşaatçılar m.,1,35,4,5,old,Yes,Yes,121000
5026184,yasamal,Elmlər Akademiyası m.,2,86,5,18,new,Yes,Yes,368000
4939760,yasamal,Elmlər Akademiyası m.,3,135,4,15,new,Yes,Yes,440000
5026153,yasamal,Memar Əcəmi m.,3,170,20,22,new,No,No,187000
4723922,yasamal,Nizami m.,4,150,6,11,new,Yes,Yes,400000
4843314,yasamal,Nizami m.,3,90,2,9,new,Yes,Yes,290000
5026118,yasamal,İnşaatçılar m.,3,148,6,16,new,No,No,258000
5026099,yasamal,Nizami m.,3,70,11,19,new,Yes,Yes,224555
4015856,yasamal,Elmlər Akademiyası m.,6,355,16,17,new,No,No,550000
5026082,yasamal,İnşaatçılar m.,3,70,2,4,new,Yes,No,119000
5026056,yasamal,8 Noyabr m.,3,103,8,27,new,Yes,Yes,330000
5026053,yasamal,İnşaatçılar m.,2,84,5,13,new,Yes,Yes,187000
4952140,yasamal,İçəri Şəhər m.,4,204,6,17,new,No,Yes,630000
4929553,yasamal,Nizami m.,3,110,2,5,old,Yes,Yes,300000
4942699,yasamal,Yasamal q.,4,108,14,16,new,Yes,Yes,243000
4904489,yasamal,8 Noyabr m.,3,148,11,27,new,Yes,Yes,399000
4809938,yasamal,Elmlər Akademiyası m.,3,90,4,5,old,Yes,Yes,250000
4485521,yasamal,Elmlər Akademiyası m.,5,200,4,5,old,Yes,Yes,400000
5025969,yasamal,Elmlər Akademiyası m.,4,192,8,16,new,Yes,Yes,498000
4729021,yasamal,İnşaatçılar m.,3,70,2,5,old,Yes,Yes,180000
5025950,yasamal,Elmlər Akademiyası m.,2,72,5,17,new,Yes,Yes,185000
5025940,yasamal,20 Yanvar m.,2,81,2,20,new,Yes,Yes,235000
5025932,yasamal,20 Yanvar m.,2,80,12,19,new,Yes,Yes,198000
5025894,yasamal,Yasamal r.,2,65,2,9,old,Yes,Yes,139000
4893439,yasamal,İnşaatçılar m.,2,60,5,9,old,Yes,Yes,150000
5009597,yasamal,8 Noyabr m.,3,150,9,27,new,Yes,Yes,486000
4693680,yasamal,İnşaatçılar m.,2,80,12,12,new,Yes,Yes,123000
5025866,yasamal,8 Noyabr m.,3,148,10,27,new,Yes,Yes,486000
5025870,yasamal,20 Yanvar m.,3,155,3,16,new,Yes,Yes,320000
5025845,yasamal,20 Yanvar m.,3,170,11,16,new,No,Yes,385000
5025837,yasamal,8 Noyabr m.,3,148.5,10,27,new,Yes,Yes,486000
5010203,yasamal,Yeni Yasamal q.,3,105,12,21,new,Yes,Yes,186000
5025828,yasamal,Elmlər Akademiyası m.,3,179,5,17,new,No,Yes,537000
5025812,yasamal,Nizami m.,3,110,5,10,new,Yes,Yes,299000
5025825,yasamal,İnşaatçılar m.,3,165,2,18,new,Yes,Yes,330000
5025739,yasamal,İnşaatçılar m.,3,125,7,19,new,Yes,Yes,299000
5025155,yasamal,Elmlər Akademiyası m.,3,90,4,9,old,Yes,Yes,248000
5025795,yasamal,20 Yanvar m.,2,47,2,20,new,Yes,Yes,166000
5025794,yasamal,Yeni Yasamal q.,3,124,9,12,new,Yes,Yes,315000
4995818,yasamal,8 Noyabr m.,2,53,16,16,new,Yes,No,170000
5010905,yasamal,8 Noyabr m.,2,106.6,22,27,new,No,Yes,262000
4827739,yasamal,Elmlər Akademiyası m.,3,92,2,9,old,Yes,Yes,265000
5025781.html,yasamal,İnşaatçılar m.,3,100,8,16,new,Yes,Yes,255000
5025777.html,yasamal,Nizami m.,3,88,2,12,new,Yes,Yes,295000
4846286,yasamal,20 Yanvar m.,4,120,3,9,old,Yes,Yes,186000
5025775,yasamal,20 Yanvar m.,2,47,14,20,new,Yes,Yes,166000
4951818,yasamal,Elmlər Akademiyası m.,4,204,3,17,new,Yes,Yes,550000
5025753,yasamal,İnşaatçılar m.,3,110,1,17,new,Yes,No,235000
5025750,yasamal,20 Yanvar m.,2,81,2,20,new,Yes,Yes,235000
5025734,yasamal,Yasamal q.,3,85,3,9,new,Yes,Yes,218000
5025732,yasamal,Elmlər Akademiyası m.,2,75,3,6,old,Yes,Yes,175000
5025716,yasamal,Elmlər Akademiyası m.,3,75,2,5,old,Yes,Yes,175500
5025709,yasamal,İnşaatçılar m.,2,55,5,19,new,Yes,Yes,126000
5025708,yasamal,Elmlər Akademiyası m.,3,95,14,16,new,Yes,No,210000
5025690,yasamal,Yeni Yasamal q.,3,90,19,21,new,Yes,No,165000
5025687,yasamal,İçəri Şəhər m.,4,193,9,17,new,Yes,Yes,500000
4936107,yasamal,İnşaatçılar m.,3,100,7,16,new,Yes,Yes,279000
5019163,yasamal,20 Yanvar m.,4,180,5,21,new,No,No,190000
5025664,yasamal,20 Yanvar m.,3,130,5,17,new,Yes,Yes,300000
4998150,yasamal,20 Yanvar m.,3,52,5,5,old,Yes,Yes,127000
5025657,yasamal,İnşaatçılar m.,3,155,3,17,new,Yes,Yes,320000
5025647,yasamal,Nizami m.,3,155,10,17,new,Yes,Yes,520000
5025649,yasamal,Yasamal q.,1,38,3,9,new,Yes,Yes,102000
5023214,yasamal,8 Noyabr m.,2,109,10,23,new,Yes,Yes,285000
5025606,yasamal,20 Yanvar m.,2,47,13,20,new,Yes,Yes,160000
5025594,yasamal,20 Yanvar m.,2,47.2,13,19,new,Yes,No,160000
4627664,yasamal,Nizami m.,3,110,2,5,old,Yes,Yes,299000
5025592,yasamal,İnşaatçılar m.,3,160,9,16,new,Yes,Yes,350000
5025588,yasamal,İnşaatçılar m.,3,97,10,14,new,Yes,Yes,330000
5025575,yasamal,20 Yanvar m.,3,70,13,20,new,Yes,Yes,191000
5025572,yasamal,Yasamal q.,4,175,14,24,new,Yes,Yes,350000
5025565,yasamal,İnşaatçılar m.,2,84,13,16,new,Yes,Yes,240000
4876869,yasamal,Elmlər Akademiyası m.,2,80,6,17,new,Yes,Yes,319000
5025538,yasamal,İnşaatçılar m.,2,90,8,22,new,Yes,Yes,198000
5025516,yasamal,İnşaatçılar m.,2,84,13,16,new,Yes,Yes,240000
5025506,yasamal,20 Yanvar m.,2,90,15,18,new,Yes,No,225000
5025503,yasamal,İnşaatçılar m.,2,57,11,20,new,Yes,Yes,160000
4990241,yasamal,Nizami m.,4,205,10,16,new,Yes,Yes,560000
5025497,yasamal,İnşaatçılar m.,4,160,16,17,new,Yes,Yes,285000
5025484,yasamal,Yeni Yasamal q.,3,85,5,9,old,Yes,Yes,185000
5025479,yasamal,İnşaatçılar m.,2,84,13,16,new,Yes,Yes,240000
5025473,yasamal,20 Yanvar m.,4,110,5,9,old,Yes,Yes,250000
5025468,yasamal,İnşaatçılar m.,3,90,21,21,new,Yes,No,145000
5025459,yasamal,20 Yanvar m.,1,35,3,5,old,Yes,Yes,105000
4935469,yasamal,Elmlər Akademiyası m.,3,130,8,9,old,Yes,Yes,300000
4435152,yasamal,İnşaatçılar m.,4,120,7,9,old,Yes,Yes,164000
5025435,yasamal,Yeni Yasamal q.,3,129,11,16,new,Yes,No,283000
4602827,yasamal,İnşaatçılar m.,2,58,11,17,new,Yes,No,135000
5025433,yasamal,Elmlər Akademiyası m.,3,105,3,9,old,Yes,Yes,245000
5001764,yasamal,20 Yanvar m.,3,110,10,17,new,Yes,Yes,256000
5025406,yasamal,Elmlər Akademiyası m.,3,90,9,18,new,Yes,Yes,415000
5025402,yasamal,20 Yanvar m.,2,85,7,18,new,Yes,Yes,205000
5025400,yasamal,Elmlər Akademiyası m.,3,75,3,5,old,Yes,Yes,184300
5025398,yasamal,Yasamal q.,2,45,3,5,old,Yes,Yes,176000
4955694,yasamal,Yeni Yasamal q.,2,35,9,9,old,No,Yes,80000
5025361,yasamal,Nizami m.,4,190,7,19,new,Yes,Yes,400000
5025364,yasamal,Elmlər Akademiyası m.,3,95,9,18,new,Yes,Yes,418000
5025346,yasamal,İnşaatçılar m.,4,110,2,9,old,Yes,Yes,176000
5025345,yasamal,Nizami m.,3,90,3,3,old,Yes,Yes,225000
5025340,yasamal,İçəri Şəhər m.,4,200,3,3,old,No,Yes,800000
5025338,yasamal,Yeni Yasamal q.,2,55,12,21,new,Yes,Yes,138000
5025314,yasamal,20 Yanvar m.,2,50,13,20,new,Yes,Yes,162000
4903514,yasamal,Elmlər Akademiyası m.,2,105,9,16,new,Yes,Yes,270000
4854130,yasamal,Elmlər Akademiyası m.,3,100,8,14,new,No,Yes,365000
4951708,yasamal,Elmlər Akademiyası m.,2,103,12,21,new,Yes,Yes,184000
5025300,yasamal,20 Yanvar m.,2,35,3,5,old,Yes,Yes,105000
5025297,yasamal,Yeni Yasamal q.,2,40,4,9,old,Yes,Yes,107000
5021274,yasamal,Elmlər Akademiyası m.,4,160,16,17,new,Yes,Yes,298000
5025270,yasamal,İnşaatçılar m.,4,160,16,17,new,Yes,Yes,298000
5025278,yasamal,Nizami m.,4,191,6,14,new,Yes,Yes,400000
4952768,yasamal,Elmlər Akademiyası m.,4,120,5,12,new,Yes,Yes,215000
5025271,yasamal,Yeni Yasamal q.,2,45,7,9,old,Yes,Yes,110000
5025240,yasamal,Nizami m.,5,210,12,13,new,Yes,Yes,700000
4811704,yasamal,8 Noyabr m.,3,148,17,27,new,Yes,Yes,400000
5024772,yasamal,İnşaatçılar m.,4,100,9,9,old,Yes,Yes,165000
4948795,yasamal,20 Yanvar m.,2,56,2,20,new,No,Yes,140000
5025189,yasamal,İnşaatçılar m.,3,100,10,17,new,Yes,Yes,230000
5025185,yasamal,İnşaatçılar m.,2,65,13,19,new,Yes,Yes,138500
5025183,yasamal,Elmlər Akademiyası m.,3,155,15,19,new,Yes,Yes,350000
5025172,yasamal,İnşaatçılar m.,2,55,4,5,old,Yes,Yes,135000
5025171,yasamal,İnşaatçılar m.,2,39,8,9,old,Yes,Yes,110000
5025167,yasamal,İnşaatçılar m.,2,62,2,12,new,Yes,Yes,154000
5025166,yasamal,20 Yanvar m.,3,55.4,2,20,new,No,Yes,143000
5025159,yasamal,20 Yanvar m.,3,100,13,20,new,Yes,Yes,250000
5021037,yasamal,İnşaatçılar m.,3,100,7,16,new,Yes,Yes,279000
4928557,yasamal,Yasamal r.,2,61,9,19,new,Yes,Yes,135000
5025136,yasamal,Elmlər Akademiyası m.,3,97,21,21,new,Yes,Yes,159000
5025144,yasamal,İçəri Şəhər m.,4,210,8,16,new,Yes,Yes,500000
5025139,yasamal,Elmlər Akademiyası m.,3,78,5,5,old,Yes,Yes,173000
5015943,yasamal,İnşaatçılar m.,2,60,11,12,new,Yes,Yes,145000
5025118,yasamal,İçəri Şəhər m.,4,210,8,16,new,Yes,Yes,500000
5025108,yasamal,Yasamal r.,1,41,9,10,new,Yes,No,103000
5024985,yasamal,İnşaatçılar m.,2,85,13,16,new,Yes,Yes,240000
5024975,yasamal,20 Yanvar m.,2,45,3,5,old,Yes,Yes,105000
4991257,yasamal,Elmlər Akademiyası m.,3,141,16,20,new,Yes,Yes,440000
5024915,yasamal,Yasamal q.,3,111,16,17,new,Yes,Yes,265000
4987384,yasamal,20 Yanvar m.,2,71,12,16,new,Yes,Yes,189000
5024898,yasamal,İnşaatçılar m.,3,124,5,24,new,Yes,No,299000
4949226,yasamal,8 Noyabr m.,3,145,10,27,new,Yes,Yes,486000
4951977,yasamal,Elmlər Akademiyası m.,4,185,8,15,new,Yes,Yes,485000
5024871,yasamal,Elmlər Akademiyası m.,3,75,2,5,old,Yes,Yes,185000
4846626,yasamal,8 Noyabr m.,3,148,14,27,new,Yes,Yes,435000
4950717,yasamal,İnşaatçılar m.,2,60,4,5,old,Yes,Yes,135000
5024832,yasamal,Yeni Yasamal q.,3,100,10,18,new,Yes,Yes,179000
4838034,yasamal,20 Yanvar m.,2,70,11,17,new,Yes,Yes,189000
4865294,yasamal,İnşaatçılar m.,4,170,3,16,new,Yes,Yes,305000
4621332,yasamal,Elmlər Akademiyası m.,4,112,6,9,old,Yes,Yes,255000
4927326,yasamal,İnşaatçılar m.,3,120,16,18,new,Yes,Yes,270000
4944247,yasamal,20 Yanvar m.,3,56,2,20,new,No,Yes,143000
